SMILES,ALDH1_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C=CCCCCCCCCC(=O)NN,1,10.73865594657667,10.73865594657667,0.058650587811392096,-0.058650587811392096,0.19624455769902854,198.31,176.134,198.173213324,82,0,0.23337249276686778,-0.294278154356793,0.294278154356793,0.23337249276686778,1.1428571428571428,1.7142857142857142,2.2857142857142856,16.151696533475913,10.081526907804035,1.9655577588960802,-2.0015007263631843,2.0786123454456367,-2.2906350589010738,5.744939641818947,-0.12078149386174852,2.2131360457249243,2.984750350744548,157.36652115571945,10.648418081055103,8.926909859522043,8.926909859522043,6.808060412490448,5.412849251347744,5.412849251347744,3.5161845152566835,3.5161845152566835,2.22307469609131,2.22307469609131,1.353507830727085,1.353507830727085,-0.8300000000000001,1228.290505377333,13.169999999999998,10.252169268693507,9.25952551477171,86.7204801405109,0.0,0.0,0.0,5.907179729351506,0.0,0.0,10.220328581182207,5.842670270266239,0.0,6.578935683598497,31.75930659853792,19.26246486877803,6.4208216229260096,0.0,4.794537184071822,5.907179729351506,0.0,5.425791397110385,5.842670270266239,51.36657298340809,0.0,12.654955790432378,0.0,0.0,11.268461667376624,0.0,0.0,0.0,5.907179729351506,4.794537184071822,0.0,51.36657298340809,12.654955790432378,0.0,0.0,0.0,55.120000000000005,0.0,4.794537184071822,0.0,5.907179729351506,6.4208216229260096,19.26246486877803,25.683286491704038,0.0,6.076020106833881,12.004727080708882,5.842670270266239,0.0,0.0,10.73865594657667,0.0,2.1337610736826105,4.900217427263437,0.0,10.713584053966446,3.680448165177498,0.0,0.7272727272727273,14,3,3,0,0,0,0,0,0,2,2,3,9,0,0,0,0,2.2830999999999997,59.46310000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Cc1c(Cl)c([N+](=O)[O-])nn1CCCC(=O)Nc1sc2c(c1C#N)CCC2,1,12.185209969275775,12.185209969275775,0.019643122433769866,-0.6270292693009556,0.5944704327040714,393.8560000000002,377.7280000000002,393.066238052,136,0,0.40843438316040614,-0.357704548891013,0.40843438316040614,0.357704548891013,1.5384615384615385,2.3076923076923075,2.9615384615384617,35.49569254629853,10.13927950777269,2.2448162705578056,-2.0394865374426714,2.381574357616051,-2.1287327213566263,7.163587653122935,-0.38924975807557627,3.233437179292066,1.5834442134779598,927.4408691156126,18.844570503761734,14.0424527039838,15.61487823092998,12.417922655570507,8.137818172667094,9.332279226604047,6.028253511883042,7.511389700414809,4.349323128200431,5.999085429262102,3.0318463347920592,4.492102386464991,-2.44,868594.9960360484,18.35404439154489,7.43336470380086,3.4282237540181546,158.07494784347563,15.431106872771903,11.07030328948014,5.022633313741326,5.907179729351506,0.0,5.817862777835028,4.794537184071822,0.0,9.943694489883672,11.336785877934737,11.600939890232516,43.093786231909334,11.29796881662731,22.90081770075907,9.717848232889493,39.663850252041655,5.261891554738487,9.780484743446223,0.0,45.57260172023325,5.316788604006331,36.834929754450656,0.0,6.069221312792274,5.316788604006331,10.818944754522896,0.0,22.937725768167255,20.610975521615398,24.180936835836416,28.369168335986956,40.960443040721785,0.0,5.022633313741326,0.0,0.0,113.85,4.923311048817671,20.17074700757588,0.0,23.16849744385387,29.224039492071906,24.825916360475023,20.895736006781224,6.923737199690624,0.0,16.48469172509964,11.600939890232516,1.438629139736192,7.371838145903396,23.59217536397469,27.511339111771363,2.155850190244374,-0.5627680117729994,2.1933548145700574,3.5836633338741644,1.9936956894765403,0.0,0.4375,26,1,8,1,0,1,0,2,2,7,1,10,6,0,0,0,3,3.5939000000000023,97.55110000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
O=C(NNC(=O)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O)c1cccnc1,1,12.829042255042053,12.829042255042053,0.0766698382691069,-0.582031788023851,0.6141410671772732,392.4150000000002,372.25500000000017,392.14845512,148,0,0.27075630601940726,-0.27122674213181297,0.27122674213181297,0.27075630601940726,0.896551724137931,1.5862068965517242,2.2758620689655173,16.18193310105017,9.941179224803165,2.4002709859423303,-2.288056189360463,2.3095992262600276,-2.413724417814577,6.218662223079109,0.05482674781198125,3.022295455845522,1.4675621504139995,983.4305440559574,20.38010440969447,15.681756412305116,15.681756412305116,14.058550648063802,9.586854234165772,9.586854234165772,7.182453025750774,7.182453025750774,5.333304448791843,5.333304448791843,3.8265161366225127,3.8265161366225127,-3.5499999999999994,5701451.574816166,18.796672391053892,7.8255611204802955,3.6069699413344876,166.8216866012446,0.0,0.0,0.0,0.0,23.628718917406022,0.0,39.913619782305744,0.0,0.0,0.0,19.26246486877803,43.17347858816007,23.99897946407111,16.690354475090988,19.178148736287287,23.628718917406022,0.0,20.735471046018457,0.0,38.14594894377801,0.0,64.97932845232218,0.0,0.0,10.85158279422077,0.0,0.0,0.0,39.55444799835168,0.0,0.0,73.53606281770533,42.7255224855342,0.0,0.0,0.0,108.47000000000001,11.814359458703011,19.178148736287287,0.0,28.983103271244964,11.126902983393991,32.10410811463005,35.49269807946146,12.13273413692322,0.0,15.835561315167979,0.0,0.0,0.0,55.12667330994914,0.0,5.641510671024594,-1.7468263696485813,7.47102911643471,7.674279938906805,0.0,0.0,0.2857142857142857,29,2,8,1,1,2,1,1,2,5,2,8,3,1,0,1,4,2.0850999999999997,102.98440000000001,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(/C=C/[N+](=O)[O-])c2ccccc12,1,10.372195014981811,10.372195014981811,0.4670360134794662,-0.4670360134794662,0.6097551124494445,243.26199999999997,230.15799999999996,243.089543276,92,0,0.23456021759723786,-0.4932349207694542,0.4932349207694542,0.23456021759723786,1.2222222222222223,1.9444444444444444,2.611111111111111,16.626213380733986,10.035358852590026,2.045791684019232,-2.086091060879566,2.287366361745923,-1.9284060348784018,5.9435025339133185,-0.40048716926932737,2.377448065729172,2.565619228709557,605.0106352926974,12.957819157813608,9.997867401595103,9.997867401595103,8.71954535281284,5.683295662071296,5.683295662071296,3.7326143636754106,3.7326143636754106,2.59344459938469,2.59344459938469,1.8625936906426237,1.8625936906426237,-2.3599999999999994,13946.110353567323,12.106323039940829,5.313943987314113,2.4805736130006317,104.64975402864103,4.736862953800049,5.749511833283905,0.0,6.199954889820448,0.0,0.0,10.114318268765572,0.0,0.0,0.0,30.33183534230805,23.939779974314025,11.462244321298677,11.530193013330589,9.660174002617719,16.848468535763473,0.0,0.0,0.0,6.923737199690624,6.606881964512918,58.27592706105268,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,11.530193013330589,0.0,10.114318268765572,12.487188691387619,42.59815730059011,0.0,16.848468535763473,0.0,52.370000000000005,4.923311048817671,10.114318268765572,0.0,0.0,6.606881964512918,28.285366643730942,6.076020106833881,0.0,43.321939610460284,0.0,4.736862953800049,5.54175036218191,0.0,9.905159001502344,12.280896829040769,0.8108824640967499,0.7975491307634166,11.368537729906777,2.444626558956916,2.517264590217783,0.0,0.14285714285714285,18,0,4,0,0,0,2,0,2,3,0,4,4,0,0,0,2,3.4859000000000018,71.14540000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1c2ccccc2C(=O)N1CCCCN(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1,1,13.219104641116727,13.219104641116727,0.10135484774980652,-0.5233689334901666,0.19713972694168772,477.9040000000001,457.74400000000026,477.10914842,172,0,0.2689715397865168,-0.30837328803712466,0.30837328803712466,0.2689715397865168,0.8823529411764706,1.4705882352941178,2.0294117647058822,35.495692098623884,10.119205015064288,2.3405197504853845,-2.234801993809634,2.2426155687525755,-2.3359701095944208,6.302492963530979,-0.38444110835259,3.0916864135504376,1.4455418961519535,1223.302566063158,24.241911729260266,18.017477066850123,18.773406012868577,16.363081100704115,10.637077243935556,11.015041716944783,7.751824771088496,8.18826055156048,5.6001522024430095,5.852128517782495,3.83254821921327,3.9585363768830124,-4.04,51529112.72115383,23.12940804976907,9.842706675913554,4.671062183339886,200.05483076879153,4.899909730850478,0.0,0.0,0.0,23.40892546273808,0.0,29.397839551831517,0.0,0.0,0.0,23.733674027155736,61.3725797935449,41.49571802887025,16.050214032211663,19.306922601033136,40.697251627654154,0.0,4.899909730850478,0.0,12.841643245852019,17.989422542675626,104.62371087913723,0.0,0.0,4.899909730850478,11.374772549367124,0.0,11.600939890232516,40.63427277954782,0.0,10.114318268765572,43.91560927315847,72.79640482153933,5.022633313741326,0.0,0.0,100.83000000000001,4.923311048817671,24.49792982098104,0.0,29.95368186865065,46.78677371528047,0.0,29.165378004696915,53.430846278543356,0.0,0.0,11.600939890232516,0.0,5.988510890794197,51.47449067916364,11.44205951590434,1.6362937380524318,-0.9377980668141888,18.919258633688763,1.0256476176796943,0.5626481026422405,0.0,0.16,34,0,8,0,1,1,3,0,3,5,0,9,8,0,0,0,4,4.9714000000000045,127.26790000000001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCN(CC)c1ccc(/C=N/Nc2ccccc2)c(O)c1,1,10.082780927185688,10.082780927185688,0.2342700722264217,0.2342700722264217,0.627709419804019,283.375,262.20699999999994,283.168462292,110,0,0.1259813585855307,-0.5071928985164095,0.5071928985164095,0.1259813585855307,1.0952380952380953,1.8095238095238095,2.4285714285714284,16.25547547807216,10.154572793382215,2.0485651195432157,-2.2083636947532987,2.231362606062579,-2.211048061833406,5.845329426391442,0.47414074287768687,2.5149396541088747,2.0702119934109193,592.2391451747783,15.079139501373252,12.452006771579605,12.452006771579605,10.24071340286802,7.163080986234227,7.163080986234227,4.651436457559106,4.651436457559106,3.3136830420118906,3.3136830420118906,2.115724082116091,2.115724082116091,-2.4899999999999993,66676.08010973448,14.909537515884427,7.334311908489781,3.9854356632192602,125.28259600964658,10.006437125691184,5.749511833283905,0.0,0.0,0.0,0.0,5.425791397110385,0.0,5.101407525739723,0.0,18.19910120538483,38.112942673227685,30.406717646667317,11.90198685421888,5.106527394840706,17.58937312890244,0.0,0.0,5.101407525739723,13.847474399381248,23.415213939786014,54.09438803938988,0.0,5.749511833283905,10.325701127960862,11.374772549367124,5.749511833283905,0.0,24.41064078620117,0.0,0.0,19.410925891078243,53.6323440734326,0.0,0.0,0.0,47.86,0.0,5.106527394840706,0.0,5.749511833283905,5.563451491696996,24.464285361192275,0.0,12.280967647996928,42.46456947923127,29.274583053081834,0.0,0.0,0.0,2.1833945630721425,14.22169989292013,5.546507756262897,0.2342700722264217,15.336333590875089,1.6193896447467875,6.025071146563196,0.0,0.23529411764705882,21,2,4,0,0,0,2,0,2,4,2,4,6,0,0,0,2,3.684400000000002,89.32650000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)CN1C(=O)S/C(=C/c2ccc(N3CCCCC3)o2)C1=O,1,12.236288666139856,12.236288666139856,0.23930298353909474,-0.6352468972921093,0.6094222677648371,350.39600000000024,332.2520000000001,350.09364267599994,128,0,0.32545887234999477,-0.467679666417912,0.467679666417912,0.32545887234999477,1.2916666666666667,2.0416666666666665,2.75,32.166666353367,10.135614336349274,2.3635806095395675,-2.253933107507242,2.328796647570946,-2.3359364584565134,8.180193470124086,-0.14326751748344646,3.1610948667877934,1.7199097996027224,690.3948197308495,17.10408352775558,13.318608428471261,14.135105009398986,11.579718698118981,7.752332405925626,8.568828986853351,5.567698486708643,6.5608898900697445,3.9421611816982036,4.849552905002516,2.6631883483597663,3.481553000299552,-2.2199999999999998,413534.43047317915,16.631264146178772,7.124900885855996,3.4789587923371488,143.14466131250057,14.053923621703873,12.305003824787018,5.884182201861009,0.0,11.146391442523793,5.969305287951849,19.28352128306594,0.0,0.0,0.0,0.0,37.09071688663076,25.23189998712064,12.01493405516758,23.53762544306886,40.83778398856165,0.0,4.899909730850478,0.0,19.26246486877803,31.64397648986574,22.798118069687707,0.0,0.0,4.899909730850478,10.67871938593283,0.0,11.761884949391115,48.75967322034137,14.325937321943691,0.0,25.02271228765247,21.455021587866614,0.0,6.076020106833881,0.0,80.06,17.11569673047564,14.383611552215466,0.0,11.449892919802622,5.760247418874442,48.47713293977977,19.606639271037423,6.06636706846161,6.06636706846161,9.636772684650527,4.417150937053347,10.263684538357573,0.7911036575123873,38.66896105810226,-0.48661101020859276,0.0,0.14271918124215166,3.6468933977912155,5.053497508016808,1.5425455279084286,1.2105394746110973,0.4375,24,0,7,0,2,2,0,1,1,7,0,8,4,0,2,2,3,2.4792000000000005,89.46500000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C=CCc1ccc(OCCOCCOc2ccc(C)cc2[N+](=O)[O-])c(OC)c1,1,11.055189657455518,11.055189657455518,0.045991196144549384,-0.45362772181083555,0.23591536013173053,387.4320000000001,362.2320000000001,387.16818751999995,150,0,0.31067720921927316,-0.4928590778250175,0.4928590778250175,0.31067720921927316,1.0,1.6785714285714286,2.3214285714285716,16.631989782905137,10.126995631523691,2.1437706291259286,-2.1212014085513826,2.285531379679976,-2.1247116603778693,5.479692109519657,-0.38548965672875984,2.6852077220083648,1.7153190234691433,805.4779712316258,20.355160383312143,16.180795909729806,16.180795909729806,13.545243855508334,8.91019414890517,8.91019414890517,6.015595486525865,6.015595486525865,3.8896860015748316,3.8896860015748316,2.540178396188771,2.540178396188771,-3.06,1600075.0034289544,21.242459444694447,10.936725130034668,6.277833710714652,164.19052996347355,18.947451815200196,13.213763929025836,17.248535499851716,0.0,0.0,5.687386274683562,10.114318268765572,0.0,0.0,6.578935683598497,18.208754243757102,42.67056301139545,6.06636706846161,25.24687251912104,23.870762864017866,5.687386274683562,0.0,0.0,0.0,13.344558822616634,33.537325399329205,70.29437945336161,0.0,17.248535499851716,14.210588861400147,5.687386274683562,17.248535499851716,0.0,38.46063644814687,11.157684576726059,17.038055468456196,11.126902983393991,49.05315820120204,0.0,0.0,0.0,80.06,4.923311048817671,10.114318268765572,0.0,18.043780072480384,31.319669560106565,17.54772460632,6.06636706846161,26.16626887789138,24.27512131221871,6.578935683598497,18.947451815200196,21.942895089623708,0.0,10.601561935644682,11.055189657455518,1.855119726996611,1.5413024018196284,10.584886497589688,2.592591674606428,6.731229569418681,1.5952234468450543,0.3333333333333333,28,0,7,0,0,0,2,0,2,6,0,7,12,0,0,0,2,4.114720000000004,106.53740000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CN(C)c1ccc(C=C2C(=O)OC(C)(C(C)(C)C)OC2=O)cc1,1,12.246944286974049,12.246944286974049,0.09321475812547231,-1.2705488053679788,0.4766689843291739,317.385,294.20099999999996,317.162708216,124,0,0.34839080965893177,-0.4183982138343098,0.4183982138343098,0.34839080965893177,1.0,1.4782608695652173,1.8695652173913044,16.746315147694943,9.854711450295223,2.5001014570633178,-2.418034216324758,2.3845761651961994,-2.5200148264370488,6.184772524121928,-0.2612003578704716,2.418776548537939,2.2771640022300157,630.5943130299894,17.413849083443587,14.46695810330354,14.46695810330354,10.532494181655956,7.491496334377029,7.491496334377029,7.018716987364219,7.018716987364219,4.097603946268445,4.097603946268445,2.027297036069281,2.027297036069281,-2.3,74856.29662415214,17.06016904160207,5.721244259150062,3.3849870289421866,136.42524263584744,14.373635638450576,5.573104530069267,0.0,0.0,5.7871111525705965,11.938610575903699,0.0,9.589074368143644,0.0,0.0,32.903945735995094,23.772205735454097,32.12145790912535,0.0,19.06280027574374,23.702016957421144,0.0,0.0,5.41499046939678,33.48205995133309,18.99525369620486,35.402024295612705,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,31.821065693828672,19.06280027574374,5.41499046939678,33.25840029045949,29.838572803915707,0.0,6.076020106833881,0.0,55.84,23.140712197871075,9.589074368143644,0.0,5.573104530069267,0.0,11.250837766380558,6.076020106833881,6.923737199690624,64.03193356912317,0.0,9.473725907600098,10.793907312925171,0.0,26.46097914831681,0.0,1.154124391938696,-2.584694895902957,7.483356481481481,1.4924074074074074,7.150969961676129,3.882283525490596,0.4444444444444444,23,0,5,0,1,1,1,0,1,5,0,5,2,0,1,1,2,2.9983000000000013,88.79000000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1/C(=C\c2ccco2)SC(=S)N1c1ccccc1,1,12.350242819349962,12.350242819349962,0.11333333333333329,-0.11333333333333329,0.622912941266715,287.365,278.293,287.007470528,94,0,0.2703892815136412,-0.46496251666010746,0.46496251666010746,0.2703892815136412,1.1578947368421053,1.9473684210526316,2.6315789473684212,32.18119792418915,10.260159517902512,2.3277297393483383,-2.1322890071488905,2.3526488874421516,-2.2678005035127904,8.270295940799016,-0.11286608417263778,3.006460833096352,1.9408247138178154,647.3501923830281,13.242276208189782,9.776359180062045,11.409352341917497,9.25402019542349,5.6205190527791755,6.845263924170764,3.868089426307568,5.5438550155037225,2.624645766767502,3.9267993239508168,1.769993714706931,3.0490637163129337,-1.8499999999999996,42679.71798663581,12.197522309102931,5.0287277555630165,2.342975623540663,119.45040690432806,4.417150937053347,5.760247418874442,4.320534085558971,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,42.17885959782264,24.26546827384644,6.076020106833881,16.855685784212664,9.211688121125169,45.97087858886573,0.0,0.0,0.0,0.0,4.899909730850478,59.393116407634814,0.0,0.0,4.899909730850478,5.687386274683562,0.0,23.97975839243781,10.227713814910476,4.794537184071822,0.0,5.760247418874442,58.05001992581372,0.0,6.076020106833881,0.0,33.45,0.0,4.794537184071822,0.0,5.907179729351506,14.98591801832346,5.687386274683562,16.66179468024159,24.47191723939616,30.33183534230805,0.0,16.63502438010004,5.752329459561603,6.552656840513983,14.459690098261525,0.0,0.7850415721844297,0.5334830351893847,12.96638894137902,3.283743386243386,0.0,0.0,0.0,19,0,3,0,1,1,1,1,2,4,0,5,2,0,1,1,3,3.6854000000000022,80.80200000000002,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N#CC1(c2ccc(NC(=O)c3ccccc3F)cc2)CCCC1,1,13.610609451208298,13.610609451208298,0.0146894290123456,-0.5453618530873217,0.9125740040958836,308.35600000000017,291.21999999999997,308.132491384,116,0,0.25813370730105534,-0.32190658249549176,0.32190658249549176,0.25813370730105534,1.0869565217391304,1.7391304347826086,2.347826086956522,19.14219301220215,9.802700341630834,2.3508038534483156,-2.2050742952139344,2.4024599700959737,-2.191139807146727,6.039397327326707,0.10183681866929285,3.0589716203116515,1.76989602621972,755.6842348503731,16.286246282559798,12.680655637236248,12.680655637236248,11.143795616318004,7.722537434908617,7.722537434908617,5.912337653725248,5.912337653725248,4.484959817857482,4.484959817857482,3.159959489592645,3.159959489592645,-2.669999999999999,268492.0570579943,15.234339880821189,6.213629796305864,2.9541566224320213,134.30676034085482,5.316788604006331,5.817220841045895,0.0,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,5.261891554738487,0.0,37.107111519698464,42.67056301139546,5.687386274683562,17.047663273886048,9.184952231746642,11.594566004035068,5.261891554738487,0.0,0.0,31.09827696110082,5.316788604006331,65.47506037213277,0.0,6.069221312792274,5.316788604006331,10.077801322358383,0.0,0.0,5.907179729351506,5.41499046939678,17.148333708576654,41.604726659169856,48.53093654769288,0.0,0.0,0.0,52.89,17.13939103979418,14.446843786485127,0.0,5.563451491696996,5.687386274683562,31.246737983401033,12.13273413692322,24.26546827384644,12.13273413692322,11.386009916798605,0.0,13.610609451208298,0.0,12.091804571365582,12.188020287017817,1.1981472977863221,-1.0252573714798636,15.62365241548652,3.8963566819486593,0.0,0.0,0.2631578947368421,23,1,3,1,0,1,2,0,2,2,1,4,3,1,0,1,3,4.413380000000003,86.55420000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
